product_id,title,category,price,original_price,discount_percent,rating,rating_count,availability,brand,product_url,scraped_at
375147b9810c493e37cf79a3767e6886,Sister Dear,Fiction,40.2,47.86,16.01,4,271,In stock,Generic,http://books.toscrape.com/catalogue/../sister-dear_485/index.html,2025-10-15T09:45:00.855014
38070e2026e7dedfc4dc7ba83ca528c5,Memoirs of a Geisha,Fiction,49.67,55.72,10.86,3,276,In stock,Generic,http://books.toscrape.com/catalogue/../memoirs-of-a-geisha_477/index.html,2025-10-15T09:45:00.857015
12463c1002ed48ced624a8c78ec422dd,Me Before You (Me Before You #1),Fiction,19.02,21.98,13.47,1,315,In stock,Generic,http://books.toscrape.com/catalogue/../me-before-you-me-before-you-1_434/index.html,2025-10-15T09:45:00.859071
e8f48fa658f9e165dff23212cc5ad19b,Deception Point,Fiction,40.32,46.06,12.46,4,102,In stock,Generic,http://books.toscrape.com/catalogue/../deception-point_426/index.html,2025-10-15T09:45:02.603965
bc89812006bdf5a0c1af1a2562d9bab5,The Little Paris Bookshop,Fiction,24.73,28.55,13.38,3,218,In stock,Generic,http://books.toscrape.com/catalogue/../the-little-paris-bookshop_407/index.html,2025-10-15T09:45:02.604962
fb78db8fe9f0a13fb06f46b50645e13e,The Firm,Fiction,45.56,51.66,11.81,3,46,In stock,Generic,http://books.toscrape.com/catalogue/../the-firm_404/index.html,2025-10-15T09:45:02.605959
e20882b79897281402cc1e3a2aa0c776,The Expatriates,Fiction,44.58,49.72,10.34,2,337,In stock,Generic,http://books.toscrape.com/catalogue/../the-expatriates_401/index.html,2025-10-15T09:45:02.606960
bcafe1efcd07f101ee87ed351fe95457,Siddhartha,Fiction,34.22,38.09,10.16,5,379,In stock,Generic,http://books.toscrape.com/catalogue/../siddhartha_393/index.html,2025-10-15T09:45:02.606960
a8dabf0b61df80497dd9cf7b0a379815,Last One Home (New Beginnings #1),Fiction,59.98,69.17,13.29,3,220,In stock,Generic,http://books.toscrape.com/catalogue/../last-one-home-new-beginnings-1_383/index.html,2025-10-15T09:45:02.607957
1599c33139fde8f1a188de008f385c64,Digital Fortress,Fiction,58.0,65.11,10.92,5,43,In stock,Generic,http://books.toscrape.com/catalogue/../digital-fortress_369/index.html,2025-10-15T09:45:02.608957
3d8c8f1698702f4c5d22176c4df84ce8,Atlas Shrugged,Fiction,26.58,29.65,10.35,5,422,In stock,Generic,http://books.toscrape.com/catalogue/../atlas-shrugged_314/index.html,2025-10-15T09:45:02.609957
0fda022baaf15758e6a36acd2c24c895,Three-Martini Lunch,Fiction,23.21,27.54,15.72,3,163,In stock,Generic,http://books.toscrape.com/catalogue/../three-martini-lunch_290/index.html,2025-10-15T09:45:02.609957
dc95fd75c7290cef5ec254b929fc93d6,The Nightingale,Fiction,26.26,29.28,10.31,4,444,In stock,Generic,http://books.toscrape.com/catalogue/../the-nightingale_267/index.html,2025-10-15T09:45:02.610957
687b9e9bd3882d56a24b9c8a06237b36,The Infinities,Fiction,27.41,30.55,10.28,1,207,In stock,Generic,http://books.toscrape.com/catalogue/../the-infinities_257/index.html,2025-10-15T09:45:02.611962
773ad3c37b344740ac648b696374c825,The Husband's Secret,Fiction,52.51,60.5,13.21,5,196,In stock,Generic,http://books.toscrape.com/catalogue/../the-husbands-secret_256/index.html,2025-10-15T09:45:02.612960
95b908853945259e5b2b37ab37081e68,The Da Vinci Code (Robert Langdon #2),Fiction,22.96,27.36,16.08,2,3,In stock,Generic,http://books.toscrape.com/catalogue/../the-da-vinci-code-robert-langdon-2_240/index.html,2025-10-15T09:45:02.614964
caf766f2fcee3495b32ca5816894a4c7,The Art of Fielding,Fiction,22.1,26.43,16.38,1,461,In stock,Generic,http://books.toscrape.com/catalogue/../the-art-of-fielding_228/index.html,2025-10-15T09:45:02.616477
74ec4958b60d7bf4f1507717888ceecc,Lila (Gilead #3),Fiction,12.47,14.33,12.98,3,399,In stock,Generic,http://books.toscrape.com/catalogue/../lila-gilead-3_190/index.html,2025-10-15T09:45:02.617597
d6210276364a386ef3e7d124b76cdd52,Jurassic Park (Jurassic Park #1),Fiction,44.97,52.23,13.9,1,333,In stock,Generic,http://books.toscrape.com/catalogue/../jurassic-park-jurassic-park-1_180/index.html,2025-10-15T09:45:02.618637
c10e5784c7c8732ea735a94884eb2cb2,Inferno (Robert Langdon #4),Fiction,41.0,46.37,11.58,5,57,In stock,Generic,http://books.toscrape.com/catalogue/../inferno-robert-langdon-4_176/index.html,2025-10-15T09:45:02.618637
f69186c4ec9c1342c1d97f4059b0436a,Crazy Rich Asians (Crazy Rich Asians #1),Fiction,49.13,54.13,9.24,5,304,In stock,Generic,http://books.toscrape.com/catalogue/../crazy-rich-asians-crazy-rich-asians-1_143/index.html,2025-10-15T09:45:02.619636
2c24696d282268a3407393038f29df90,Big Little Lies,Fiction,22.11,25.79,14.27,1,63,In stock,Generic,http://books.toscrape.com/catalogue/../big-little-lies_129/index.html,2025-10-15T09:45:02.620636
79b9281e16786527e170e987bf6dfbfa,The Course of Love,Fiction,16.78,19.53,14.08,3,205,In stock,Generic,http://books.toscrape.com/catalogue/../the-course-of-love_109/index.html,2025-10-15T09:45:02.621635
5104adaa4c59e1d3d1935808622283ec,When I'm Gone,Fiction,51.96,59.03,11.98,3,190,In stock,Generic,http://books.toscrape.com/catalogue/../when-im-gone_95/index.html,2025-10-15T09:45:04.053224
59b0d4f736e32a432e9e08583a342251,The Silent Wife,Fiction,12.34,13.85,10.9,5,82,In stock,Generic,http://books.toscrape.com/catalogue/../the-silent-wife_83/index.html,2025-10-15T09:45:04.055224
29f46776119e1c100bf073cad5a11376,The Bette Davis Club,Fiction,30.66,33.92,9.61,3,268,In stock,Generic,http://books.toscrape.com/catalogue/../the-bette-davis-club_59/index.html,2025-10-15T09:45:04.057225
809b3197c2df752bacc2241bcef3dea5,Kitchens of the Great Midwest,Fiction,57.2,62.98,9.18,5,89,In stock,Generic,http://books.toscrape.com/catalogue/../kitchens-of-the-great-midwest_28/index.html,2025-10-15T09:45:04.058223
9fe1e0d30f27cd84eda0a906ce5dd965,Bright Lines,Fiction,39.07,43.17,9.5,5,397,In stock,Generic,http://books.toscrape.com/catalogue/../bright-lines_11/index.html,2025-10-15T09:45:04.060222
9c2d8419544e242dc26ca4297a9c1e2e,Birdsong: A Story in Pictures,Childrens,54.64,64.92,15.83,3,22,In stock,Generic,http://books.toscrape.com/catalogue/../birdsong-a-story-in-pictures_975/index.html,2025-10-15T09:45:05.704239
a6b434025a858bcaaccdbb458d4596ab,The Bear and the Piano,Childrens,36.89,41.89,11.94,1,412,In stock,Generic,http://books.toscrape.com/catalogue/../the-bear-and-the-piano_967/index.html,2025-10-15T09:45:05.705239
1b627ad62c8b0534fce1365ee81b1118,The Secret of Dreadwillow Carse,Childrens,56.13,61.79,9.16,1,447,In stock,Generic,http://books.toscrape.com/catalogue/../the-secret-of-dreadwillow-carse_944/index.html,2025-10-15T09:45:05.707261
9cdd89c5152e703dac5450bed7c878c1,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,Childrens,58.08,65.46,11.27,4,488,In stock,Generic,http://books.toscrape.com/catalogue/../the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,2025-10-15T09:45:05.709262
f5fb1f3bf831458245ed36e7c10ef366,Little Red,Childrens,13.47,15.57,13.49,3,199,In stock,Generic,http://books.toscrape.com/catalogue/../little-red_817/index.html,2025-10-15T09:45:05.712259
be2f327355a9f337be551c21828c0bd7,Walt Disney's Alice in Wonderland,Childrens,12.96,15.42,15.95,5,395,In stock,Generic,http://books.toscrape.com/catalogue/../walt-disneys-alice-in-wonderland_777/index.html,2025-10-15T09:45:05.714257
258fdd9d5b4669ca3e2bb13a8e830509,Twenty Yawns,Childrens,22.08,25.18,12.31,2,172,In stock,Generic,http://books.toscrape.com/catalogue/../twenty-yawns_773/index.html,2025-10-15T09:45:05.715260
fda4cc90aad7fc19370983a049b951a8,Rain Fish,Childrens,23.57,27.26,13.54,3,385,In stock,Generic,http://books.toscrape.com/catalogue/../rain-fish_728/index.html,2025-10-15T09:45:05.717258
932a3ac766e85ac17da87e1ffb8ff8a0,Once Was a Time,Childrens,18.28,21.33,14.3,2,22,In stock,Generic,http://books.toscrape.com/catalogue/../once-was-a-time_724/index.html,2025-10-15T09:45:05.718258
bb5f9f3f6b38b28b165e722f96754be3,Luis Paints the World,Childrens,53.95,64.36,16.17,3,198,In stock,Generic,http://books.toscrape.com/catalogue/../luis-paints-the-world_714/index.html,2025-10-15T09:45:05.720774
6e89f8a6c82a1e13359211131ed5366f,Nap-a-Roo,Childrens,25.08,28.08,10.68,1,297,In stock,Generic,http://books.toscrape.com/catalogue/../nap-a-roo_567/index.html,2025-10-15T09:45:05.722845
efb55274534c583361be4bde90d15a51,The Whale,Childrens,35.96,43.01,16.39,4,216,In stock,Generic,http://books.toscrape.com/catalogue/../the-whale_501/index.html,2025-10-15T09:45:05.724845
8b715985e409181049cd5bec86418578,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Childrens,52.87,58.6,9.78,3,420,In stock,Generic,http://books.toscrape.com/catalogue/../shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,2025-10-15T09:45:05.725842
3840ebf55cd48ddff2bcec068a5c11b0,Raymie Nightingale,Childrens,34.41,40.14,14.28,2,76,In stock,Generic,http://books.toscrape.com/catalogue/../raymie-nightingale_482/index.html,2025-10-15T09:45:05.727845
8e7edbd5aed0d1d5d04bac97b3393514,Playing from the Heart,Childrens,32.38,37.27,13.12,1,60,In stock,Generic,http://books.toscrape.com/catalogue/../playing-from-the-heart_481/index.html,2025-10-15T09:45:05.728848
95ac9e6255b697b81bdda1309e400fe5,Maybe Something Beautiful: How Art Transformed a Neighborhood,Childrens,22.54,24.94,9.62,1,75,In stock,Generic,http://books.toscrape.com/catalogue/../maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,2025-10-15T09:45:05.730844
0f489f0f5d6a0d1578286c8eb26e7005,The Wild Robot,Childrens,56.07,63.02,11.03,3,302,In stock,Generic,http://books.toscrape.com/catalogue/../the-wild-robot_288/index.html,2025-10-15T09:45:05.731846
0dfc2c98921520f7b461d68ee599971c,The Thing About Jellyfish,Childrens,48.77,54.26,10.12,1,204,In stock,Generic,http://books.toscrape.com/catalogue/../the-thing-about-jellyfish_283/index.html,2025-10-15T09:45:05.733843
c47c57dcf0ff067f00d422b38a3b0326,The Lonely Ones,Childrens,43.59,51.88,15.98,5,306,In stock,Generic,http://books.toscrape.com/catalogue/../the-lonely-ones_261/index.html,2025-10-15T09:45:05.734853
f199815eb6f839450e79c9698d7d9fc0,The Day the Crayons Came Home (Crayons),Childrens,26.33,29.26,10.01,5,488,In stock,Generic,http://books.toscrape.com/catalogue/../the-day-the-crayons-came-home-crayons_241/index.html,2025-10-15T09:45:05.736843
8c64d29c8dd30b9922b3109e7066dbb6,The Cat in the Hat (Beginner Books B-1),Childrens,16.26,19.31,15.79,2,1,In stock,Generic,http://books.toscrape.com/catalogue/../the-cat-in-the-hat-beginner-books-b-1_235/index.html,2025-10-15T09:45:07.210073
482e5f7207b2c8fea648a49d7c129d8f,Red: The True Story of Red Riding Hood,Childrens,28.54,33.85,15.69,3,494,In stock,Generic,http://books.toscrape.com/catalogue/../red-the-true-story-of-red-riding-hood_210/index.html,2025-10-15T09:45:07.211604
2919f03290af15ffddc3e8c54a87c580,Horrible Bear!,Childrens,37.52,43.95,14.63,2,322,In stock,Generic,http://books.toscrape.com/catalogue/../horrible-bear_168/index.html,2025-10-15T09:45:07.213614
d97855646756c121d9a8143a7b62358a,Green Eggs and Ham (Beginner Books B-16),Childrens,10.79,12.27,12.06,4,408,In stock,Generic,http://books.toscrape.com/catalogue/../green-eggs-and-ham-beginner-books-b-16_165/index.html,2025-10-15T09:45:07.216123
a86a360dda168973966608582ec69737,Counting Thyme,Childrens,10.62,11.96,11.2,1,435,In stock,Generic,http://books.toscrape.com/catalogue/../counting-thyme_142/index.html,2025-10-15T09:45:07.217124
21bb494b6fca22cff8ae95a02118221c,Are We There Yet?,Childrens,10.66,12.3,13.33,3,97,In stock,Generic,http://books.toscrape.com/catalogue/../are-we-there-yet_122/index.html,2025-10-15T09:45:07.218121
0587d2b52923ddd4f4078ac2745dccf6,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Childrens,52.88,63.37,16.55,4,321,In stock,Generic,http://books.toscrape.com/catalogue/../diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,2025-10-15T09:45:07.219124
afd3068c123c5331f5981e92478340d2,Matilda,Childrens,28.34,33.46,15.3,1,204,In stock,Generic,http://books.toscrape.com/catalogue/../matilda_32/index.html,2025-10-15T09:45:07.220245
ed251f6a0e47a65d7ec74f59791609b2,Charlie and the Chocolate Factory (Charlie Bucket #1),Childrens,22.85,27.4,16.61,3,189,In stock,Generic,http://books.toscrape.com/catalogue/../charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,2025-10-15T09:45:07.221268
62af474aac7fc599ecf2eb416ad6c6e9,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Religion,37.97,42.56,10.78,2,26,In stock,Generic,http://books.toscrape.com/catalogue/../dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,2025-10-15T09:45:08.665513
90b21e55feb359993e8fb877d652af5a,You Are What You Love: The Spiritual Power of Habit,Religion,21.87,25.09,12.83,4,358,In stock,Generic,http://books.toscrape.com/catalogue/../you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,2025-10-15T09:45:08.667514
8911c45876d8fed73287f46296956f47,God: The Most Unpleasant Character in All Fiction,Religion,30.03,35.99,16.56,5,191,In stock,Generic,http://books.toscrape.com/catalogue/../god-the-most-unpleasant-character-in-all-fiction_697/index.html,2025-10-15T09:45:08.668513
c7612634deab456aaba30b1b9177f119,The Book of Mormon,Religion,24.57,27.91,11.97,3,123,In stock,Generic,http://books.toscrape.com/catalogue/../the-book-of-mormon_571/index.html,2025-10-15T09:45:08.670516
41fefe4a0396a6d344cbbef6578b0664,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Religion,27.62,32.31,14.52,1,498,In stock,Generic,http://books.toscrape.com/catalogue/../a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,2025-10-15T09:45:08.672513
4492256c1fd8a33840242001c8ebf182,The Bhagavad Gita,Religion,57.49,68.16,15.65,3,484,In stock,Generic,http://books.toscrape.com/catalogue/../the-bhagavad-gita_60/index.html,2025-10-15T09:45:08.673518
21fe82f8b9a2121d4cb77099227cc938,Choosing Our Religion: The Spiritual Lives of America's Nones,Religion,28.42,33.4,14.91,4,15,In stock,Generic,http://books.toscrape.com/catalogue/../choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,2025-10-15T09:45:08.674512
cb45aa943d8ce1f9d2b7fce78e05b224,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Nonfiction,40.3,47.63,15.39,5,60,In stock,Generic,http://books.toscrape.com/catalogue/../worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,2025-10-15T09:45:10.289847
a360cd13e7870e7408c7ffdd8fc01665,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Nonfiction,31.05,34.77,10.7,3,324,In stock,Generic,http://books.toscrape.com/catalogue/../the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,2025-10-15T09:45:10.290850
8d2390fbe491c2eba521b3e9308205c2,Reasons to Stay Alive,Nonfiction,26.41,30.3,12.84,2,324,In stock,Generic,http://books.toscrape.com/catalogue/../reasons-to-stay-alive_959/index.html,2025-10-15T09:45:10.291859
5348c5dc663d7196330ef549d761b158,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Nonfiction,23.11,26.23,11.89,5,100,In stock,Generic,http://books.toscrape.com/catalogue/../higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,2025-10-15T09:45:10.293851
1dd3ca212754e94fe4c16cf33dee9b58,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Nonfiction,44.18,51.8,14.71,4,239,In stock,Generic,http://books.toscrape.com/catalogue/../unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,2025-10-15T09:45:10.294849
e5a84c7189f6f8e6452af3021eec372e,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Nonfiction,31.12,34.76,10.47,3,443,In stock,Generic,http://books.toscrape.com/catalogue/../throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,2025-10-15T09:45:10.295849
26b5a35206b5f017206565c94e342bf4,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Nonfiction,16.77,18.85,11.03,3,315,In stock,Generic,http://books.toscrape.com/catalogue/../the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html,2025-10-15T09:45:10.297850
c5f9c541221ca79804757fac60c13124,The Gutsy Girl: Escapades for Your Life of Epic Adventure,Nonfiction,37.13,43.5,14.64,1,3,In stock,Generic,http://books.toscrape.com/catalogue/../the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html,2025-10-15T09:45:10.298859
6a8c136544b4d7b78a7b26f0b555eadb,The Electric Pencil: Drawings from Inside State Hospital No. 3,Nonfiction,56.06,63.95,12.34,1,328,In stock,Generic,http://books.toscrape.com/catalogue/../the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html,2025-10-15T09:45:10.299861
c5c3bc338d840e3571df0d769e0a619f,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Nonfiction,41.83,47.03,11.06,4,93,In stock,Generic,http://books.toscrape.com/catalogue/../spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html,2025-10-15T09:45:10.300855
166cfdd10a13b060d527bad221b52124,Reskilling America: Learning to Labor in the Twenty-First Century,Nonfiction,19.83,23.45,15.44,2,110,In stock,Generic,http://books.toscrape.com/catalogue/../reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html,2025-10-15T09:45:10.300855
2174d7d22d7da7addc1c0f30ac2c4d2c,In the Country We Love: My Family Divided,Nonfiction,22.0,24.29,9.43,4,303,In stock,Generic,http://books.toscrape.com/catalogue/../in-the-country-we-love-my-family-divided_901/index.html,2025-10-15T09:45:10.301853
dd6e8b63f9ce99f793ede2153e755c04,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,Nonfiction,54.35,64.4,15.61,2,94,In stock,Generic,http://books.toscrape.com/catalogue/../everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,2025-10-15T09:45:10.302861
367985c5ae1229c1b6d334375314c6a8,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,Nonfiction,29.14,34.15,14.67,5,34,In stock,Generic,http://books.toscrape.com/catalogue/../call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,2025-10-15T09:45:10.302861
a20c77d49be7389591a02e1b41fef082,Algorithms to Live By: The Computer Science of Human Decisions,Nonfiction,30.81,35.45,13.09,1,439,In stock,Generic,http://books.toscrape.com/catalogue/../algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,2025-10-15T09:45:10.303860
c74cf148950d1d5ed200b2fd43f99eb4,The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,43.54,51.26,15.06,2,269,In stock,Generic,http://books.toscrape.com/catalogue/../the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,2025-10-15T09:45:10.304854
87e34daba23485bee9cc3116f607fa8e,The Omnivore's Dilemma: A Natural History of Four Meals,Nonfiction,38.21,45.44,15.91,2,241,In stock,Generic,http://books.toscrape.com/catalogue/../the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,2025-10-15T09:45:10.305853
b3995232351a8ff26f2683e5ff0f4697,The Genius of Birds,Nonfiction,17.24,20.32,15.16,1,448,In stock,Generic,http://books.toscrape.com/catalogue/../the-genius-of-birds_843/index.html,2025-10-15T09:45:10.305853
75257515abc7a4cd9a65ac6c72b856ab,The Artist's Way: A Spiritual Path to Higher Creativity,Nonfiction,38.49,44.74,13.97,5,484,In stock,Generic,http://books.toscrape.com/catalogue/../the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,2025-10-15T09:45:10.306860
0b8c3db48a649b82741b4f603149f6ba,So You've Been Publicly Shamed,Nonfiction,12.23,14.1,13.26,2,208,In stock,Generic,http://books.toscrape.com/catalogue/../so-youve-been-publicly-shamed_832/index.html,2025-10-15T09:45:10.307859
52dc136d349b8bbeb11fef0c33dbc08f,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Nonfiction,19.43,21.7,10.46,3,121,In stock,Generic,http://books.toscrape.com/catalogue/../daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html,2025-10-15T09:45:12.186021
39a7e713eb6b2194186bb41a4cfc50c4,Big Magic: Creative Living Beyond Fear,Nonfiction,30.8,36.57,15.78,3,494,In stock,Generic,http://books.toscrape.com/catalogue/../big-magic-creative-living-beyond-fear_796/index.html,2025-10-15T09:45:12.187027
6ce1377cab69972cf2e8241683025c05,Becoming Wise: An Inquiry into the Mystery and Art of Living,Nonfiction,27.43,32.05,14.41,2,398,In stock,Generic,http://books.toscrape.com/catalogue/../becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html,2025-10-15T09:45:12.188025
0a21b988c5bd76d89e7483209ae0f3f7,Agnostic: A Spirited Manifesto,Nonfiction,12.51,14.6,14.32,5,455,In stock,Generic,http://books.toscrape.com/catalogue/../agnostic-a-spirited-manifesto_786/index.html,2025-10-15T09:45:12.189021
cb1f6aed4befb1cd7664e1d8fc79c8b8,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,Nonfiction,38.2,45.3,15.67,4,334,In stock,Generic,http://books.toscrape.com/catalogue/../whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html,2025-10-15T09:45:12.191022
2d0a13149d92d69034c3856ee352c437,What's It Like in Space?: Stories from Astronauts Who've Been There,Nonfiction,19.6,22.29,12.07,2,252,In stock,Generic,http://books.toscrape.com/catalogue/../whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html,2025-10-15T09:45:12.192022
2bce9430c583fa8ec46f2161519bff92,The Year of Magical Thinking,Nonfiction,43.04,47.66,9.69,2,351,In stock,Generic,http://books.toscrape.com/catalogue/../the-year-of-magical-thinking_770/index.html,2025-10-15T09:45:12.193023
efe14725414cf8c1f53578e9fefc6b9b,The Literature Book (Big Ideas Simply Explained),Nonfiction,17.43,19.53,10.75,3,69,In stock,Generic,http://books.toscrape.com/catalogue/../the-literature-book-big-ideas-simply-explained_755/index.html,2025-10-15T09:45:12.194024
b0053bbfe103c56b80569aca1bbac7da,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,Nonfiction,15.77,17.59,10.35,1,450,In stock,Generic,http://books.toscrape.com/catalogue/../the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html,2025-10-15T09:45:12.195024
d599767e004874b20d38526d5167f015,Swell: A Year of Waves,Nonfiction,45.58,54.23,15.95,1,70,In stock,Generic,http://books.toscrape.com/catalogue/../swell-a-year-of-waves_740/index.html,2025-10-15T09:45:12.197022
53590776d1eaae2afd3945dfc6616cf9,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,Nonfiction,21.95,25.58,14.19,2,466,In stock,Generic,http://books.toscrape.com/catalogue/../no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,2025-10-15T09:45:12.198021
5d5a513f4e702dc7fa05e688f6d4690d,Looking for Lovely: Collecting the Moments that Matter,Nonfiction,29.14,32.67,10.81,5,387,In stock,Generic,http://books.toscrape.com/catalogue/../looking-for-lovely-collecting-the-moments-that-matter_710/index.html,2025-10-15T09:45:12.199021
c7b14dd122682f650b39a3a39711c07d,Let It Out: A Journey Through Journaling,Nonfiction,26.79,30.67,12.65,5,26,In stock,Generic,http://books.toscrape.com/catalogue/../let-it-out-a-journey-through-journaling_708/index.html,2025-10-15T09:45:12.201021
8e66e2637aa7005879109ab2b1789ac3,Hamilton: The Revolution,Nonfiction,58.79,70.5,16.61,3,188,In stock,Generic,http://books.toscrape.com/catalogue/../hamilton-the-revolution_699/index.html,2025-10-15T09:45:12.202026
18ae266037695ac131889d23dd3a1a3d,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Nonfiction,15.06,17.54,14.14,4,287,In stock,Generic,http://books.toscrape.com/catalogue/../far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,2025-10-15T09:45:12.204022
0ef78113b54295a4089fd962957dee1e,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Nonfiction,51.75,58.18,11.05,5,296,In stock,Generic,http://books.toscrape.com/catalogue/../eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,2025-10-15T09:45:12.205022
b9e2ba925ca8893d18b55ed444a6c800,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Nonfiction,37.8,43.92,13.93,4,448,In stock,Generic,http://books.toscrape.com/catalogue/../buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,2025-10-15T09:45:12.206021
0c33e21e2c75ab9156c2be94ac6074da,Brain on Fire: My Month of Madness,Nonfiction,49.32,57.2,13.78,5,289,In stock,Generic,http://books.toscrape.com/catalogue/../brain-on-fire-my-month-of-madness_669/index.html,2025-10-15T09:45:12.208023
fc0f4d96ae17672f792582dc973ba74d,Abstract City,Nonfiction,56.37,66.38,15.08,5,299,In stock,Generic,http://books.toscrape.com/catalogue/../abstract-city_658/index.html,2025-10-15T09:45:12.209023
e8f11a7bb4d00ca09939f30038c00979,13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,27.06,30.44,11.1,1,163,In stock,Generic,http://books.toscrape.com/catalogue/../13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,2025-10-15T09:45:12.210023
797abc708163e5d9d647c49fcdd9925c,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,33.26,37.84,12.1,2,485,In stock,Generic,http://books.toscrape.com/catalogue/../the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,2025-10-15T09:45:14.188977
c5715ab1f70da25edeebb23406bda6b4,The Diary of a Young Girl,Nonfiction,59.9,69.38,13.66,3,153,In stock,Generic,http://books.toscrape.com/catalogue/../the-diary-of-a-young-girl_634/index.html,2025-10-15T09:45:14.190971
692970fc3cf304cf06a8fc4ddb609609,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,21.21,24.54,13.57,3,29,In stock,Generic,http://books.toscrape.com/catalogue/../snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,2025-10-15T09:45:14.191977
bacb75e25fb895483435fbf71191b43d,Furiously Happy: A Funny Book About Horrible Things,Nonfiction,41.46,48.14,13.88,4,252,In stock,Generic,http://books.toscrape.com/catalogue/../furiously-happy-a-funny-book-about-horrible-things_619/index.html,2025-10-15T09:45:14.192980
